Timestamp, Frame, Slot, IMSI, RNTI, UID, UE_No, DL_THR, UL_THR, ,PH_dB, PCMAX_dBm, AVG_RSRP, CQI, RI, raw_rssi, ul_rssi, dl_max_mcs, sched_ul_bytes, estimated_ul_buffer, num_total_bytes, dl_pdus_total, ,dl_BLER, dl_MCS, dlsch_errors, dlsch_total_bytes, dlsch_current_bytes, dlsch_total_rbs, dlsch_current_rbs, dl_num_mac_sdu, dl_lc4_bytes, dl_lc4_id, dl_lc4_sst,dl_lc4_sd, dl_lc5_bytes, dl_lc5_id, dl_lc5_sst,dl_lc5_sd, ,ul_BLER, ul_MCS, ulsch_errors, ulsch_total_bytes, ulsch_current_bytes, ulsch_total_rbs, ulsch_current_rbs, ul_num_mac_sdu, SNR, slice2_max_ratio, ,
12,491,9,0010100000107XX,928c,1,1,26.342909,176.093948, ,61,21,-99,0,1,710,0,28,421,0,0,0, ,0.17480,22,46,56400712,0,580619,0,109922,3942401,1,1,000000,0,0,0,000000, ,0.12822,18,4,101411172,0,3789212,0,138014,155,100, ,
13,491,11,0010100000107XX,928c,1,1,26.316570,176.093948, ,61,21,-99,0,1,710,0,28,421,0,0,0, ,0.17480,22,46,56400712,0,580619,0,109922,3942401,1,1,000000,0,0,0,000000, ,0.12822,18,4,101411172,0,3789212,0,138014,155,100, ,
14,491,13,0010100000107XX,928c,1,1,26.290258,176.093948, ,61,21,-99,0,1,710,0,28,0,0,0,0, ,0.17480,22,46,56400712,0,580619,0,109922,3942401,1,1,000000,0,0,0,000000, ,0.12822,18,4,101411593,0,3789212,0,138014,150,100, ,
15,491,15,0010100000107XX,928c,1,1,26.263973,176.005890, ,61,21,-99,0,1,710,0,28,92,0,0,0, ,0.17480,22,46,56400712,0,580619,0,109922,3942401,1,1,000000,0,0,0,000000, ,0.12822,18,4,101411593,92,3789222,10,138014,150,100, ,
16,491,16,0010100000107XX,928c,1,1,26.250841,175.963882, ,61,21,-99,0,1,710,0,28,513,0,58,0, ,0.17480,22,46,56400712,0,580619,0,109922,3942401,1,1,000000,0,0,0,000000, ,0.12822,18,4,101411593,421,3789232,10,138014,150,100, ,
17,491,19,0010100000107XX,928c,1,1,26.501715,176.086395, ,61,21,-99,0,1,710,0,28,934,0,0,0, ,0.17480,22,46,56401240,0,580624,0,109923,3942459,1,1,000000,0,0,0,000000, ,0.12822,18,4,101411593,421,3789242,10,138014,150,100, ,
18,492,2,0010100000107XX,928c,1,1,26.461979,176.086395, ,61,21,-99,0,1,710,0,28,934,0,0,0, ,0.17480,22,46,56401240,0,580624,0,109923,3942459,1,1,000000,0,0,0,000000, ,0.12822,18,4,101411593,421,3789242,10,138014,150,100, ,
19,492,3,0010100000107XX,928c,1,1,26.448748,176.086395, ,61,21,-99,0,1,715,0,28,842,384,0,0, ,0.17480,22,46,56401240,0,580624,0,109923,3942459,1,1,000000,0,0,0,000000, ,0.12822,18,4,101411685,421,3789242,10,138015,155,100, ,
20,492,4,0010100000107XX,928c,1,1,26.435522,176.086395, ,61,21,-99,0,1,704,0,28,421,0,116,0, ,0.17480,22,46,56401240,0,580624,0,109923,3942459,1,1,000000,0,0,0,000000, ,0.12822,18,4,101412106,421,3789242,10,138016,150,100, ,
22,492,8,0010100000107XX,928c,1,1,26.659624,176.243073, ,61,21,-99,0,1,710,0,28,421,0,0,0, ,0.17480,22,46,56401768,0,580629,0,109926,3942633,1,1,000000,0,0,0,000000, ,0.12822,18,4,101412106,0,3789242,0,138016,145,100, ,
23,492,10,0010100000107XX,928c,1,1,26.646294,176.243073, ,61,21,-99,0,1,710,0,28,421,0,3,0, ,0.17480,22,46,56401768,0,580629,0,109926,3942633,1,1,000000,0,0,0,000000, ,0.12822,18,4,101412106,0,3789242,0,138016,145,100, ,
24,492,12,0010100000107XX,928c,1,1,26.883522,176.243073, ,61,21,-99,0,1,710,0,28,421,0,0,0, ,0.17480,22,46,56402296,0,580634,0,109927,3942636,1,1,000000,0,0,0,000000, ,0.12822,18,4,101412106,0,3789242,0,138016,145,100, ,
25,492,14,0010100000107XX,928c,1,1,26.856644,176.243073, ,67,21,-99,0,1,710,0,28,0,0,0,0, ,0.17480,22,46,56402296,0,580634,0,109927,3942636,1,1,000000,0,0,0,000000, ,0.12822,18,4,101412527,0,3789242,0,138017,150,100, ,
26,492,16,0010100000107XX,928c,1,1,26.829792,176.112869, ,67,21,-99,0,1,710,0,28,513,0,0,0, ,0.17480,22,46,56402296,0,580634,0,109927,3942636,1,1,000000,0,0,0,000000, ,0.12822,18,4,101412527,421,3789262,10,138017,150,100, ,
27,492,18,0010100000107XX,928c,1,1,26.816376,176.235306, ,67,21,-99,0,1,710,0,28,934,0,0,0, ,0.17480,22,46,56402296,0,580634,0,109927,3942636,1,1,000000,0,0,0,000000, ,0.12822,18,4,101412527,421,3789272,10,138017,150,100, ,
28,493,1,0010100000107XX,928c,1,1,26.789564,176.235306, ,67,21,-99,0,1,710,0,28,934,0,0,0, ,0.17480,22,46,56402296,0,580634,0,109927,3942636,1,1,000000,0,0,0,000000, ,0.12822,18,4,101412527,421,3789272,10,138017,150,100, ,
29,493,2,0010100000107XX,928c,1,1,26.776169,176.235306, ,67,21,-99,0,1,710,0,28,934,0,0,0, ,0.17480,22,46,56402296,0,580634,0,109927,3942636,1,1,000000,0,0,0,000000, ,0.12822,18,4,101412527,421,3789272,10,138017,150,100, ,
30,493,4,0010100000107XX,928c,1,1,26.749397,176.235306, ,67,21,-99,0,1,710,0,28,421,0,0,0, ,0.17480,22,46,56402296,0,580634,0,109927,3942636,1,1,000000,0,0,0,000000, ,0.12822,18,4,101413040,421,3789272,10,138017,150,100, ,
31,493,7,0010100000107XX,928c,1,1,26.709290,176.391754, ,67,21,-99,0,1,710,0,28,421,0,0,0, ,0.17480,22,46,56402296,0,580634,0,109927,3942636,1,1,000000,0,0,0,000000, ,0.12822,18,4,101413040,0,3789272,0,138017,155,100, ,
32,493,9,0010100000107XX,928c,1,1,26.709290,176.391754, ,67,21,-99,0,1,710,0,28,421,0,0,0, ,0.17480,22,46,56402296,0,580634,0,109927,3942636,1,1,000000,0,0,0,000000, ,0.12822,18,4,101413040,0,3789272,0,138017,155,100, ,
33,493,12,0010100000107XX,928c,1,1,26.682585,176.391754, ,67,21,-99,0,1,710,0,28,421,0,0,0, ,0.17480,22,46,56402296,0,580634,0,109927,3942636,1,1,000000,0,0,0,000000, ,0.12822,18,4,101413040,0,3789272,0,138017,155,100, ,
35,493,14,0010100000107XX,928c,1,1,26.642578,176.391754, ,67,21,-99,0,1,710,0,28,0,0,0,0, ,0.17480,22,46,56402296,0,580634,0,109927,3942636,1,1,000000,0,0,0,000000, ,0.12822,18,4,101413461,0,3789272,0,138017,155,100, ,
36,493,16,0010100000107XX,928c,1,1,26.615940,176.261398, ,67,21,-99,0,1,710,0,28,513,0,0,0, ,0.17480,22,46,56402296,0,580634,0,109927,3942636,1,1,000000,0,0,0,000000, ,0.12822,18,4,101413461,421,3789292,10,138017,155,100, ,
37,493,18,0010100000107XX,928c,1,1,26.602631,176.383759, ,67,21,-99,0,1,710,0,28,934,0,0,0, ,0.17480,22,46,56402296,0,580634,0,109927,3942636,1,1,000000,0,0,0,000000, ,0.12822,18,4,101413461,421,3789302,10,138017,155,100, ,
38,494,0,0010100000107XX,928c,1,1,26.589329,176.383759, ,67,21,-99,0,1,710,0,28,934,0,0,0, ,0.16565,21,46,56402296,0,580634,0,109927,3942636,1,1,000000,0,0,0,000000, ,0.12822,18,4,101413461,421,3789302,10,138017,155,100, ,
39,494,2,0010100000107XX,928c,1,1,26.810621,176.383759, ,67,21,-99,0,1,710,0,28,934,0,0,0, ,0.16565,21,46,56402792,0,580639,0,109927,3942636,1,1,000000,0,0,0,000000, ,0.12822,18,4,101413461,421,3789302,10,138017,155,100, ,
40,494,4,0010100000107XX,928c,1,1,26.783815,176.383759, ,67,21,-99,0,1,710,0,28,421,0,3,0, ,0.16565,21,46,56402792,0,580639,0,109927,3942636,1,1,000000,0,0,0,000000, ,0.12822,18,4,101413974,421,3789302,10,138020,145,100, ,
41,494,5,0010100000107XX,928c,1,1,27.018423,176.506058, ,61,21,-99,0,1,704,0,28,92,0,58,0, ,0.16565,21,46,56403288,496,580644,5,109928,3942639,1,1,000000,0,0,0,000000, ,0.12822,18,4,101414395,92,3789312,10,138020,135,100, ,
42,494,9,0010100000107XX,928c,1,1,27.239285,176.375565, ,61,21,-99,0,1,704,0,28,92,0,0,0, ,0.16565,21,46,56403784,0,580649,0,109929,3942697,1,1,000000,0,0,0,000000, ,0.12822,18,4,101414395,0,3789312,0,138020,135,100, ,
43,494,11,0010100000107XX,928c,1,1,27.212051,176.375565, ,61,21,-99,0,1,704,0,28,92,0,0,0, ,0.16565,21,46,56403784,0,580649,0,109929,3942697,1,1,000000,0,0,0,000000, ,0.12822,18,4,101414395,0,3789312,0,138020,135,100, ,
44,494,14,0010100000107XX,928c,1,1,27.171251,176.375565, ,61,21,-99,0,1,710,0,28,0,0,0,0, ,0.16565,21,46,56403784,0,580649,0,109929,3942697,1,1,000000,0,0,0,000000, ,0.12822,18,4,101414487,0,3789312,0,138020,150,100, ,
46,494,16,0010100000107XX,928c,1,1,27.144085,176.199219, ,61,21,-99,0,1,710,0,28,421,0,0,0, ,0.16565,21,46,56403784,0,580649,0,109929,3942697,1,1,000000,0,0,0,000000, ,0.12822,18,4,101414487,421,3789322,10,138020,150,100, ,
47,494,18,0010100000107XX,928c,1,1,27.130512,176.321609, ,61,21,-99,0,1,710,0,28,842,0,0,0, ,0.16565,21,46,56403784,0,580649,0,109929,3942697,1,1,000000,0,0,0,000000, ,0.12822,18,4,101414487,421,3789332,10,138020,150,100, ,
48,495,0,0010100000107XX,928c,1,1,27.116947,176.321609, ,61,21,-99,0,1,710,0,28,842,0,0,0, ,0.16565,21,46,56403784,0,580649,0,109929,3942697,1,1,000000,0,0,0,000000, ,0.12822,18,4,101414487,421,3789332,10,138020,150,100, ,
49,495,2,0010100000107XX,928c,1,1,27.089836,176.321609, ,61,21,-99,0,1,710,0,28,842,0,0,0, ,0.16565,21,46,56403784,0,580649,0,109929,3942697,1,1,000000,0,0,0,000000, ,0.12822,18,4,101414487,421,3789332,10,138020,150,100, ,
50,495,4,0010100000107XX,928c,1,1,27.062752,176.321609, ,61,21,-99,0,1,710,0,28,421,0,0,0, ,0.16565,21,46,56403784,0,580649,0,109929,3942697,1,1,000000,0,0,0,000000, ,0.12822,18,4,101414908,421,3789332,10,138020,150,100, ,
51,495,6,0010100000107XX,928c,1,1,27.035694,176.401718, ,61,21,-99,0,1,710,0,28,92,0,0,0, ,0.16565,21,46,56403784,0,580649,0,109929,3942697,1,1,000000,0,0,0,000000, ,0.14039,18,4,101415329,0,3789342,0,138021,145,100, ,
52,495,7,0010100000107XX,928c,1,1,27.022175,176.313507, ,61,21,-99,0,1,710,0,28,92,0,58,0, ,0.16565,21,46,56403977,193,580654,5,109930,3942755,1,1,000000,0,0,0,000000, ,0.14039,18,4,101415329,0,3789342,0,138021,145,100, ,
53,495,11,0010100000107XX,928c,1,1,27.091610,176.313507, ,61,21,-99,0,1,710,0,28,92,0,0,0, ,0.16565,21,46,56403977,0,580654,0,109930,3942755,1,1,000000,0,0,0,000000, ,0.14039,18,4,101415329,0,3789342,0,138021,145,100, ,
54,495,13,0010100000107XX,928c,1,1,27.064524,176.313507, ,61,21,-99,0,1,715,0,28,0,0,0,0, ,0.16565,21,46,56403977,0,580654,0,109930,3942755,1,1,000000,0,0,0,000000, ,0.14039,18,4,101415421,0,3789342,0,138022,150,100, ,
55,495,15,0010100000107XX,928c,1,1,27.037464,176.225342, ,61,21,-99,0,1,715,0,28,92,0,0,0, ,0.16565,21,46,56403977,0,580654,0,109930,3942755,1,1,000000,0,0,0,000000, ,0.14039,18,4,101415421,92,3789352,10,138022,150,100, ,
56,495,16,0010100000107XX,928c,1,1,27.023945,176.183228, ,61,21,-99,0,1,715,0,28,513,0,3,0, ,0.16565,21,46,56403977,0,580654,0,109930,3942755,1,1,000000,0,0,0,000000, ,0.14039,18,4,101415421,421,3789362,10,138022,150,100, ,
57,496,0,0010100000107XX,928c,1,1,27.244802,176.305634, ,61,21,-99,0,1,715,0,28,934,0,0,0, ,0.16565,21,46,56404473,0,580659,0,109931,3942758,1,1,000000,0,0,0,000000, ,0.14039,18,4,101415421,421,3789372,10,138022,150,100, ,
59,496,2,0010100000107XX,928c,1,1,27.217564,176.305634, ,61,21,-99,0,1,715,0,28,934,0,0,0, ,0.16565,21,46,56404473,0,580659,0,109931,3942758,1,1,000000,0,0,0,000000, ,0.14039,18,4,101415421,421,3789372,10,138022,150,100, ,
60,496,4,0010100000107XX,928c,1,1,27.190351,176.305634, ,61,21,-99,0,1,715,0,28,421,0,0,0, ,0.16565,21,46,56404473,0,580659,0,109931,3942758,1,1,000000,0,0,0,000000, ,0.14039,18,4,101415934,421,3789372,10,138022,160,100, ,
61,496,6,0010100000107XX,928c,1,1,27.163166,176.550262, ,61,21,-99,0,1,704,0,28,421,0,0,0, ,0.16565,21,46,56404473,0,580659,0,109931,3942758,1,1,000000,0,0,0,000000, ,0.14039,18,4,101415934,0,3789372,0,138022,135,100, ,
62,496,8,0010100000107XX,928c,1,1,27.149584,176.461990, ,61,21,-99,0,1,704,0,28,421,0,0,0, ,0.16565,21,46,56404473,0,580659,0,109931,3942758,1,1,000000,0,0,0,000000, ,0.14039,18,4,101415934,0,3789372,0,138022,135,100, ,
63,496,10,0010100000107XX,928c,1,1,27.136009,176.461990, ,61,21,-99,0,1,704,0,28,421,0,0,0, ,0.16565,21,46,56404473,0,580659,0,109931,3942758,1,1,000000,0,0,0,000000, ,0.14039,18,4,101415934,0,3789372,0,138022,135,100, ,
64,496,12,0010100000107XX,928c,1,1,27.108879,176.461990, ,61,21,-99,0,1,704,0,28,421,0,0,0, ,0.16565,21,46,56404473,0,580659,0,109931,3942758,1,1,000000,0,0,0,000000, ,0.14039,18,4,101415934,0,3789372,0,138022,135,100, ,
65,496,15,0010100000107XX,928c,1,1,27.068233,176.373749, ,67,21,-99,0,1,697,0,28,0,0,0,0, ,0.16565,21,46,56404473,0,580659,0,109931,3942758,1,1,000000,0,0,0,000000, ,0.14039,18,4,101416355,0,3789372,0,138022,135,100, ,
66,496,17,0010100000107XX,928c,1,1,27.041170,176.407913, ,67,21,-99,0,1,697,0,28,842,0,0,0, ,0.16565,21,46,56404473,0,580659,0,109931,3942758,1,1,000000,0,0,0,000000, ,0.14039,18,4,101416355,421,3789392,10,138022,135,100, ,
67,496,19,0010100000107XX,928c,1,1,27.041170,176.407913, ,67,21,-99,0,1,697,0,28,842,0,0,0, ,0.16565,21,46,56404473,0,580659,0,109931,3942758,1,1,000000,0,0,0,000000, ,0.14039,18,4,101416355,421,3789392,10,138022,135,100, ,
68,497,1,0010100000107XX,928c,1,1,27.014135,176.407913, ,67,21,-99,0,1,697,0,28,842,0,0,0, ,0.16565,21,46,56404473,0,580659,0,109931,3942758,1,1,000000,0,0,0,000000, ,0.14039,18,4,101416355,421,3789392,10,138022,135,100, ,
69,497,3,0010100000107XX,928c,1,1,26.987127,176.407913, ,67,21,-99,0,1,697,0,28,842,0,0,0, ,0.16565,21,46,56404473,0,580659,0,109931,3942758,1,1,000000,0,0,0,000000, ,0.14039,18,4,101416355,421,3789392,10,138022,135,100, ,
70,497,6,0010100000107XX,928c,1,1,26.946665,176.652451, ,61,21,-99,0,1,689,0,28,421,0,0,0, ,0.16565,21,46,56404473,0,580659,0,109931,3942758,1,1,000000,0,0,0,000000, ,0.14039,18,4,101416776,0,3789392,0,138022,130,100, ,
71,497,8,0010100000107XX,928c,1,1,26.933191,176.564117, ,61,21,-99,0,1,689,0,28,421,0,0,0, ,0.16565,21,46,56404473,0,580659,0,109931,3942758,1,1,000000,0,0,0,000000, ,0.14039,18,4,101416776,0,3789392,0,138022,130,100, ,
73,497,10,0010100000107XX,928c,1,1,26.919724,176.564117, ,61,21,-99,0,1,689,0,28,421,0,0,0, ,0.16565,21,46,56404473,0,580659,0,109931,3942758,1,1,000000,0,0,0,000000, ,0.14039,18,4,101416776,0,3789392,0,138022,130,100, ,
74,497,12,0010100000107XX,928c,1,1,26.892809,176.564117, ,61,21,-99,0,1,689,0,28,421,0,0,0, ,0.16565,21,46,56404473,0,580659,0,109931,3942758,1,1,000000,0,0,0,000000, ,0.14039,18,4,101416776,0,3789392,0,138022,130,100, ,
75,497,13,0010100000107XX,928c,1,1,26.879362,176.564117, ,61,21,-99,0,1,689,0,28,0,0,3,0, ,0.16565,21,46,56404473,0,580659,0,109931,3942758,1,1,000000,0,0,0,000000, ,0.14039,18,4,101417197,0,3789392,0,138024,140,100, ,
76,497,14,0010100000107XX,928c,1,1,27.113922,176.564117, ,61,21,-99,0,1,689,0,28,0,0,58,0, ,0.16565,21,46,56404969,496,580664,5,109932,3942761,1,1,000000,0,0,0,000000, ,0.14039,18,4,101417197,0,3789392,0,138024,140,100, ,
77,497,18,0010100000107XX,928c,1,1,27.321020,176.509888, ,61,21,-99,0,1,689,0,28,842,0,0,0, ,0.16565,21,46,56405465,0,580669,0,109933,3942819,1,1,000000,0,0,0,000000, ,0.14039,18,4,101417197,421,3789412,10,138024,140,100, ,
78,498,1,0010100000107XX,928c,1,1,27.293705,176.509888, ,61,21,-99,0,1,689,0,28,842,0,0,0, ,0.16565,21,46,56405465,0,580669,0,109933,3942819,1,1,000000,0,0,0,000000, ,0.14039,18,4,101417197,421,3789412,10,138024,140,100, ,
79,498,3,0010100000107XX,928c,1,1,27.266417,176.509888, ,61,21,-99,0,1,689,0,28,842,0,0,0, ,0.16565,21,46,56405465,0,580669,0,109933,3942819,1,1,000000,0,0,0,000000, ,0.14039,18,4,101417197,421,3789412,10,138024,140,100, ,
80,498,4,0010100000107XX,928c,1,1,27.252783,176.509888, ,61,21,-99,0,1,697,0,28,421,0,0,0, ,0.16565,21,46,56405465,0,580669,0,109933,3942819,1,1,000000,0,0,0,000000, ,0.14039,18,4,101417618,421,3789412,10,138024,135,100, ,
81,498,7,0010100000107XX,928c,1,1,27.211924,176.665924, ,61,21,-99,0,1,689,0,28,421,0,0,0, ,0.16565,21,46,56405465,0,580669,0,109933,3942819,1,1,000000,0,0,0,000000, ,0.14039,18,4,101417618,0,3789412,0,138024,135,100, ,
82,498,9,0010100000107XX,928c,1,1,27.211924,176.665924, ,61,21,-99,0,1,689,0,28,421,0,0,0, ,0.16565,21,46,56405465,0,580669,0,109933,3942819,1,1,000000,0,0,0,000000, ,0.14039,18,4,101417618,0,3789412,0,138024,135,100, ,
83,498,12,0010100000107XX,928c,1,1,27.171124,176.665924, ,61,21,-99,0,1,689,0,28,421,0,0,0, ,0.16565,21,46,56405465,0,580669,0,109933,3942819,1,1,000000,0,0,0,000000, ,0.14039,18,4,101417618,0,3789412,0,138024,135,100, ,
84,498,14,0010100000107XX,928c,1,1,27.143957,176.665924, ,67,21,-99,0,1,689,0,28,0,0,0,0, ,0.16565,21,46,56405465,0,580669,0,109933,3942819,1,1,000000,0,0,0,000000, ,0.14039,18,4,101418039,0,3789412,0,138024,135,100, ,
86,498,16,0010100000107XX,928c,1,1,27.116819,176.535294, ,67,21,-99,0,1,689,0,28,513,0,0,0, ,0.16565,21,46,56405465,0,580669,0,109933,3942819,1,1,000000,0,0,0,000000, ,0.14039,18,4,101418039,421,3789432,10,138024,135,100, ,
87,498,18,0010100000107XX,928c,1,1,27.103260,176.657516, ,67,21,-99,0,1,689,0,28,934,0,0,0, ,0.16565,21,46,56405465,0,580669,0,109933,3942819,1,1,000000,0,0,0,000000, ,0.14039,18,4,101418039,421,3789442,10,138024,135,100, ,
88,499,0,0010100000107XX,928c,1,1,27.089708,176.657516, ,67,21,-99,0,1,689,0,28,934,0,0,0, ,0.16565,21,46,56405465,0,580669,0,109933,3942819,1,1,000000,0,0,0,000000, ,0.14039,18,4,101418039,421,3789442,10,138024,135,100, ,
89,499,2,0010100000107XX,928c,1,1,27.062624,176.657516, ,67,21,-99,0,1,689,0,28,934,0,0,0, ,0.16565,21,46,56405465,0,580669,0,109933,3942819,1,1,000000,0,0,0,000000, ,0.14039,18,4,101418039,421,3789442,10,138024,135,100, ,
90,499,4,0010100000107XX,928c,1,1,27.035566,176.657516, ,67,21,-99,0,1,697,0,28,842,276,0,0, ,0.16565,21,46,56405465,0,580669,0,109933,3942819,1,1,000000,0,0,0,000000, ,0.14039,18,4,101418131,421,3789442,10,138026,125,100, ,
91,499,7,0010100000107XX,928c,1,1,26.995031,177.023819, ,67,21,-99,0,1,697,0,28,842,276,0,0, ,0.16565,21,46,56405465,0,580669,0,109933,3942819,1,1,000000,0,0,0,000000, ,0.14039,18,4,101418131,0,3789442,0,138026,135,100, ,
92,499,9,0010100000107XX,928c,1,1,26.995031,177.023819, ,67,21,-99,0,1,697,0,28,842,276,0,0, ,0.16565,21,46,56405465,0,580669,0,109933,3942819,1,1,000000,0,0,0,000000, ,0.14039,18,4,101418131,0,3789442,0,138026,135,100, ,
93,499,11,0010100000107XX,928c,1,1,26.968042,177.023819, ,67,21,-99,0,1,697,0,28,842,276,0,0, ,0.16565,21,46,56405465,0,580669,0,109933,3942819,1,1,000000,0,0,0,000000, ,0.14039,18,4,101418131,0,3789442,0,138026,135,100, ,
94,499,13,0010100000107XX,928c,1,1,26.941080,177.023819, ,67,21,-99,0,1,689,0,28,421,0,3,0, ,0.16565,21,46,56405465,0,580669,0,109933,3942819,1,1,000000,0,0,0,000000, ,0.14039,18,4,101418552,0,3789442,0,138027,130,100, ,
95,499,13,0010100000107XX,928c,1,1,26.941080,177.023819, ,67,21,-99,0,1,689,0,28,421,0,3,0, ,0.16565,21,46,56405961,496,580674,5,109934,3942822,1,1,000000,0,0,0,000000, ,0.14039,18,4,101418552,0,3789442,0,138027,130,100, ,
96,499,14,0010100000107XX,928c,1,1,27.175610,177.023819, ,61,21,-99,0,1,697,0,28,0,0,58,0, ,0.16565,21,46,56406457,496,580679,5,109935,3942880,1,1,000000,0,0,0,000000, ,0.14039,18,4,101418973,0,3789442,0,138027,135,100, ,
97,500,0,0010100000107XX,928c,1,1,27.368923,176.968903, ,61,21,-99,0,1,697,0,28,842,0,0,0, ,0.16565,21,46,56406457,0,580679,0,109935,3942880,1,1,000000,0,0,0,000000, ,0.14039,18,4,101418973,421,3789462,10,138027,135,100, ,
99,500,2,0010100000107XX,928c,1,1,27.341560,176.968903, ,61,21,-99,0,1,697,0,28,842,0,0,0, ,0.16565,21,46,56406457,0,580679,0,109935,3942880,1,1,000000,0,0,0,000000, ,0.14039,18,4,101418973,421,3789462,10,138027,135,100, ,
100,500,4,0010100000107XX,928c,1,1,27.327888,176.968903, ,61,21,-99,0,1,697,0,28,842,0,0,0, ,0.16565,21,46,56406457,0,580679,0,109935,3942880,1,1,000000,0,0,0,000000, ,0.14039,18,4,101418973,421,3789462,10,138027,125,100, ,
101,500,6,0010100000107XX,928c,1,1,27.286915,177.212860, ,61,21,-99,0,1,689,0,28,842,0,0,0, ,0.16565,21,46,56406457,0,580679,0,109935,3942880,1,1,000000,0,0,0,000000, ,0.14039,18,4,101418973,421,3789462,10,138027,120,100, ,
102,500,8,0010100000107XX,928c,1,1,27.273272,177.334747, ,61,21,-99,0,1,689,0,28,842,0,0,0, ,0.16565,21,46,56406457,0,580679,0,109935,3942880,1,1,000000,0,0,0,000000, ,0.14039,18,4,101418973,0,3789462,0,138027,120,100, ,
103,500,11,0010100000107XX,928c,1,1,27.246004,177.334747, ,61,21,-99,0,1,689,0,28,842,0,0,0, ,0.16565,21,46,56406457,0,580679,0,109935,3942880,1,1,000000,0,0,0,000000, ,0.14039,18,4,101418973,0,3789462,0,138027,120,100, ,
104,500,12,0010100000107XX,928c,1,1,27.232380,177.334747, ,61,21,-99,0,1,689,0,28,842,0,0,0, ,0.16565,21,46,56406457,0,580679,0,109935,3942880,1,1,000000,0,0,0,000000, ,0.14039,18,4,101418973,0,3789462,0,138027,120,100, ,
