Timestamp, Frame, Slot, IMSI, RNTI, UID, UE_No, DL_THR, UL_THR, ,PH_dB, PCMAX_dBm, AVG_RSRP, CQI, RI, raw_rssi, ul_rssi, dl_max_mcs, sched_ul_bytes, estimated_ul_buffer, num_total_bytes, dl_pdus_total, ,dl_BLER, dl_MCS, dlsch_errors, dlsch_total_bytes, dlsch_current_bytes, dlsch_total_rbs, dlsch_current_rbs, dl_num_mac_sdu, dl_lc4_bytes, dl_lc4_id, dl_lc4_sst,dl_lc4_sd, dl_lc5_bytes, dl_lc5_id, dl_lc5_sst,dl_lc5_sd, ,ul_BLER, ul_MCS, ulsch_errors, ulsch_total_bytes, ulsch_current_bytes, ulsch_total_rbs, ulsch_current_rbs, ul_num_mac_sdu, SNR, slice2_max_ratio, ,
30,1005,4,0010100000107XX,3da5,0,1,41.199406,177.096970, ,61,21,-99,0,1,710,0,28,421,0,0,0, ,0.16987,22,20,6386839,0,66111,0,12294,489816,1,1,000000,0,0,0,000000, ,0.13802,9,0,12035839,421,434218,10,14668,150,100, ,
31,1005,6,0010100000107XX,3da5,0,1,41.158215,177.176300, ,61,21,-99,0,1,710,0,28,92,0,58,0, ,0.16987,22,20,6386839,0,66111,0,12294,489816,1,1,000000,0,0,0,000000, ,0.13802,9,0,12036260,0,434228,0,14668,155,100, ,
32,1005,8,0010100000107XX,3da5,0,1,41.401634,177.087708, ,61,21,-99,0,1,710,0,28,92,0,0,0, ,0.16987,22,20,6387367,0,66116,0,12295,489874,1,1,000000,0,0,0,000000, ,0.13802,9,0,12036260,0,434228,0,14668,155,100, ,
33,1005,10,0010100000107XX,3da5,0,1,41.380932,177.087708, ,61,21,-99,0,1,710,0,28,92,0,0,0, ,0.16987,22,20,6387367,0,66116,0,12295,489874,1,1,000000,0,0,0,000000, ,0.13802,9,0,12036260,0,434228,0,14668,155,100, ,
34,1005,12,0010100000107XX,3da5,0,1,41.339561,177.087708, ,61,21,-99,0,1,710,0,28,92,0,0,0, ,0.16987,22,20,6387367,0,66116,0,12295,489874,1,1,000000,0,0,0,000000, ,0.13802,9,0,12036260,0,434228,0,14668,155,100, ,
35,1005,14,0010100000107XX,3da5,0,1,41.298229,177.087708, ,61,21,-99,0,1,720,0,28,0,0,3,0, ,0.16987,22,20,6387367,0,66116,0,12295,489874,1,1,000000,0,0,0,000000, ,0.13802,9,0,12036352,0,434228,0,14668,165,100, ,
36,1005,17,0010100000107XX,3da5,0,1,41.500050,177.032700, ,61,21,-99,0,1,720,0,28,842,0,0,0, ,0.16987,22,20,6387895,0,66121,0,12296,489877,1,1,000000,0,0,0,000000, ,0.13802,9,0,12036352,421,434248,10,14668,165,100, ,
37,1005,19,0010100000107XX,3da5,0,1,41.500050,177.032700, ,61,21,-99,0,1,720,0,28,842,0,0,0, ,0.16987,22,20,6387895,0,66121,0,12296,489877,1,1,000000,0,0,0,000000, ,0.13802,9,0,12036352,421,434248,10,14668,165,100, ,
38,1006,1,0010100000107XX,3da5,0,1,41.458557,177.032700, ,61,21,-99,0,1,720,0,28,842,0,0,0, ,0.16987,22,20,6387895,0,66121,0,12296,489877,1,1,000000,0,0,0,000000, ,0.13802,9,0,12036352,421,434248,10,14668,165,100, ,
39,1006,3,0010100000107XX,3da5,0,1,41.417107,177.032700, ,61,21,-99,0,1,720,0,28,842,0,0,0, ,0.16987,22,20,6387895,0,66121,0,12296,489877,1,1,000000,0,0,0,000000, ,0.13802,9,0,12036352,421,434248,10,14668,165,100, ,
40,1006,5,0010100000107XX,3da5,0,1,41.375698,177.154678, ,61,21,-99,0,1,710,0,28,92,0,0,0, ,0.16987,22,20,6387895,0,66121,0,12296,489877,1,1,000000,0,0,0,000000, ,0.13802,9,0,12037194,92,434258,10,14668,145,100, ,
41,1006,7,0010100000107XX,3da5,0,1,41.334332,177.023529, ,61,21,-99,0,1,710,0,28,92,0,0,0, ,0.16987,22,20,6387895,0,66121,0,12296,489877,1,1,000000,0,0,0,000000, ,0.13802,9,0,12037194,0,434258,0,14668,145,100, ,
43,1006,10,0010100000107XX,3da5,0,1,41.313663,177.023529, ,61,21,-99,0,1,710,0,28,92,0,0,0, ,0.16987,22,20,6387895,0,66121,0,12296,489877,1,1,000000,0,0,0,000000, ,0.13802,9,0,12037194,0,434258,0,14668,145,100, ,
44,1006,12,0010100000107XX,3da5,0,1,41.272358,177.023529, ,61,21,-99,0,1,710,0,28,92,0,0,0, ,0.16987,22,20,6387895,0,66121,0,12296,489877,1,1,000000,0,0,0,000000, ,0.13802,9,0,12037194,0,434258,0,14668,145,100, ,
45,1006,14,0010100000107XX,3da5,0,1,41.231094,177.023529, ,61,21,-99,0,1,724,0,28,0,0,0,0, ,0.16987,22,20,6387895,0,66121,0,12296,489877,1,1,000000,0,0,0,000000, ,0.13802,9,0,12037286,0,434258,0,14668,165,100, ,
46,1006,16,0010100000107XX,3da5,0,1,41.189873,176.846542, ,61,21,-99,0,1,724,0,28,421,0,0,0, ,0.16987,22,20,6387895,0,66121,0,12296,489877,1,1,000000,0,0,0,000000, ,0.13802,9,0,12037286,421,434268,10,14668,165,100, ,
47,1006,18,0010100000107XX,3da5,0,1,41.169277,176.968613, ,61,21,-99,0,1,724,0,28,842,0,0,0, ,0.16987,22,20,6387895,0,66121,0,12296,489877,1,1,000000,0,0,0,000000, ,0.13802,9,0,12037286,421,434278,10,14668,165,100, ,
48,1007,1,0010100000107XX,3da5,0,1,41.128117,176.968613, ,61,21,-99,0,1,724,0,28,842,0,0,0, ,0.16987,22,20,6387895,0,66121,0,12296,489877,1,1,000000,0,0,0,000000, ,0.13802,9,0,12037286,421,434278,10,14668,165,100, ,
49,1007,3,0010100000107XX,3da5,0,1,41.086998,176.968613, ,61,21,-99,0,1,724,0,28,842,0,0,0, ,0.16987,22,20,6387895,0,66121,0,12296,489877,1,1,000000,0,0,0,000000, ,0.13802,9,0,12037286,421,434278,10,14668,165,100, ,
50,1007,4,0010100000107XX,3da5,0,1,41.066452,176.968613, ,61,21,-99,0,1,715,0,28,421,0,0,0, ,0.16987,22,20,6387895,0,66121,0,12296,489877,1,1,000000,0,0,0,000000, ,0.13802,9,0,12037707,421,434278,10,14670,145,100, ,
51,1007,6,0010100000107XX,3da5,0,1,41.025394,177.048065, ,61,21,-99,0,1,715,0,28,92,0,61,0, ,0.16987,22,20,6387895,0,66121,0,12296,489877,1,1,000000,0,0,0,000000, ,0.13802,9,0,12038128,0,434288,0,14670,155,100, ,
52,1007,9,0010100000107XX,3da5,0,1,41.268879,176.959534, ,61,21,-99,0,1,715,0,28,92,0,0,0, ,0.16987,22,20,6388423,0,66126,0,12298,489938,1,1,000000,0,0,0,000000, ,0.13802,9,0,12038128,0,434288,0,14670,155,100, ,
53,1007,11,0010100000107XX,3da5,0,1,41.227619,176.959534, ,61,21,-99,0,1,715,0,28,92,0,0,0, ,0.16987,22,20,6388423,0,66126,0,12298,489938,1,1,000000,0,0,0,000000, ,0.13802,9,0,12038128,0,434288,0,14670,155,100, ,
54,1007,13,0010100000107XX,3da5,0,1,41.186401,176.959534, ,61,21,-99,0,1,715,0,28,0,0,3,0, ,0.16987,22,20,6388423,0,66126,0,12298,489938,1,1,000000,0,0,0,000000, ,0.13802,9,0,12038220,0,434288,0,14670,165,100, ,
56,1007,15,0010100000107XX,3da5,0,1,41.145222,176.871048, ,61,21,-99,0,1,715,0,28,92,0,3,0, ,0.16987,22,20,6388423,0,66126,0,12298,489938,1,1,000000,0,0,0,000000, ,0.13802,9,0,12038220,92,434298,10,14670,165,100, ,
57,1007,18,0010100000107XX,3da5,0,1,41.104084,176.950699, ,61,21,-99,0,1,715,0,28,934,0,3,0, ,0.16987,22,20,6388423,0,66126,0,12298,489938,1,1,000000,0,0,0,000000, ,0.13802,9,0,12038220,421,434318,10,14670,165,100, ,
58,1008,0,0010100000107XX,3da5,0,1,41.083530,176.950699, ,61,21,-99,0,1,715,0,28,934,0,3,0, ,0.15289,21,20,6388423,0,66126,0,12298,489938,1,1,000000,0,0,0,000000, ,0.13802,9,0,12038220,421,434318,10,14670,165,100, ,
59,1008,2,0010100000107XX,3da5,0,1,41.276840,176.950699, ,61,21,-99,0,1,715,0,28,934,0,0,0, ,0.15289,21,20,6388892,0,66131,0,12299,489938,1,1,000000,0,0,0,000000, ,0.13802,9,0,12038220,421,434318,10,14670,165,100, ,
60,1008,3,0010100000107XX,3da5,0,1,41.256203,176.950699, ,61,21,-99,0,1,724,0,28,842,0,0,0, ,0.15289,21,20,6388892,0,66131,0,12299,489938,1,1,000000,0,0,0,000000, ,0.13802,9,0,12038312,421,434318,10,14670,165,100, ,
61,1008,6,0010100000107XX,3da5,0,1,41.194347,177.030182, ,61,21,-99,0,1,715,0,28,92,0,0,0, ,0.15289,21,20,6388892,0,66131,0,12299,489938,1,1,000000,0,0,0,000000, ,0.13802,9,0,12039154,0,434328,0,14670,145,100, ,
62,1008,8,0010100000107XX,3da5,0,1,41.173748,176.941666, ,61,21,-99,0,1,715,0,28,92,0,0,0, ,0.15289,21,20,6388892,0,66131,0,12299,489938,1,1,000000,0,0,0,000000, ,0.13802,9,0,12039154,0,434328,0,14670,145,100, ,
63,1008,10,0010100000107XX,3da5,0,1,41.153160,176.941666, ,61,21,-99,0,1,715,0,28,92,0,0,0, ,0.15289,21,20,6388892,0,66131,0,12299,489938,1,1,000000,0,0,0,000000, ,0.13802,9,0,12039154,0,434328,0,14670,145,100, ,
64,1008,12,0010100000107XX,3da5,0,1,41.112015,176.941666, ,61,21,-99,0,1,715,0,28,92,0,0,0, ,0.15289,21,20,6388892,0,66131,0,12299,489938,1,1,000000,0,0,0,000000, ,0.13802,9,0,12039154,0,434328,0,14670,145,100, ,
65,1008,14,0010100000107XX,3da5,0,1,41.070911,176.941666, ,61,21,-99,0,1,720,0,28,0,276,0,0, ,0.15289,21,20,6388892,0,66131,0,12299,489938,1,1,000000,0,0,0,000000, ,0.13802,9,0,12039246,0,434328,0,14671,160,100, ,
66,1008,16,0010100000107XX,3da5,0,1,41.029850,176.903259, ,61,21,-99,0,1,720,0,28,698,276,0,0, ,0.15289,21,20,6388892,0,66131,0,12299,489938,1,1,000000,0,0,0,000000, ,0.13802,9,0,12039246,421,434369,10,14671,160,100, ,
67,1008,19,0010100000107XX,3da5,0,1,41.009335,177.025299, ,61,21,-99,0,1,720,0,28,1119,276,0,0, ,0.15289,21,20,6388892,0,66131,0,12299,489938,1,1,000000,0,0,0,000000, ,0.13802,9,0,12039246,421,434379,10,14671,160,100, ,
68,1009,1,0010100000107XX,3da5,0,1,40.968334,177.025299, ,61,21,-99,0,1,720,0,28,1119,276,0,0, ,0.15289,21,20,6388892,0,66131,0,12299,489938,1,1,000000,0,0,0,000000, ,0.13802,9,0,12039246,421,434379,10,14671,160,100, ,
69,1009,2,0010100000107XX,3da5,0,1,40.947849,177.025299, ,61,21,-99,0,1,720,0,28,1119,276,0,0, ,0.15289,21,20,6388892,0,66131,0,12299,489938,1,1,000000,0,0,0,000000, ,0.13802,9,0,12039246,421,434379,10,14671,160,100, ,
70,1009,3,0010100000107XX,3da5,0,1,40.927376,177.025299, ,61,21,-99,0,1,704,0,28,842,0,3,0, ,0.15289,21,20,6389388,496,66136,5,12300,489941,1,1,000000,0,0,0,000000, ,0.13802,9,0,12039523,421,434379,10,14673,65,100, ,
71,1009,4,0010100000107XX,3da5,0,1,41.154911,177.025299, ,61,21,-99,0,1,715,0,28,421,0,58,0, ,0.15289,21,20,6389884,496,66141,5,12301,489999,1,1,000000,0,0,0,000000, ,0.13802,9,0,12039944,421,434379,10,14673,150,100, ,
72,1009,9,0010100000107XX,3da5,0,1,41.340958,177.016144, ,61,21,-99,0,1,715,0,28,92,0,0,0, ,0.15289,21,20,6389884,0,66141,0,12301,489999,1,1,000000,0,0,0,000000, ,0.12422,9,0,12040365,0,434389,0,14673,145,100, ,
73,1009,11,0010100000107XX,3da5,0,1,41.299625,177.016144, ,61,21,-99,0,1,715,0,28,92,0,0,0, ,0.15289,21,20,6389884,0,66141,0,12301,489999,1,1,000000,0,0,0,000000, ,0.12422,9,0,12040365,0,434389,0,14673,145,100, ,
75,1009,14,0010100000107XX,3da5,0,1,41.237705,177.016144, ,61,21,-99,0,1,720,0,28,0,0,0,0, ,0.15289,21,20,6389884,0,66141,0,12301,489999,1,1,000000,0,0,0,000000, ,0.12422,9,0,12040457,0,434389,0,14673,160,100, ,
76,1009,16,0010100000107XX,3da5,0,1,41.196476,176.839157, ,61,21,-99,0,1,720,0,28,421,0,0,0, ,0.15289,21,20,6389884,0,66141,0,12301,489999,1,1,000000,0,0,0,000000, ,0.12422,9,0,12040457,421,434399,10,14673,160,100, ,
77,1009,18,0010100000107XX,3da5,0,1,41.175877,176.961227, ,61,21,-99,0,1,720,0,28,842,0,0,0, ,0.15289,21,20,6389884,0,66141,0,12301,489999,1,1,000000,0,0,0,000000, ,0.12422,9,0,12040457,421,434409,10,14673,160,100, ,
78,1010,0,0010100000107XX,3da5,0,1,41.155289,176.961227, ,61,21,-99,0,1,720,0,28,842,0,0,0, ,0.15289,21,20,6389884,0,66141,0,12301,489999,1,1,000000,0,0,0,000000, ,0.12422,9,0,12040457,421,434409,10,14673,160,100, ,
79,1010,2,0010100000107XX,3da5,0,1,41.114140,176.961227, ,61,21,-99,0,1,720,0,28,842,0,0,0, ,0.15289,21,20,6389884,0,66141,0,12301,489999,1,1,000000,0,0,0,000000, ,0.12422,9,0,12040457,421,434409,10,14673,160,100, ,
80,1010,4,0010100000107XX,3da5,0,1,41.073036,176.961227, ,61,21,-99,0,1,715,0,28,421,0,0,0, ,0.15289,21,20,6389884,0,66141,0,12301,489999,1,1,000000,0,0,0,000000, ,0.12422,9,0,12040878,421,434409,10,14674,155,100, ,
81,1010,5,0010100000107XX,3da5,0,1,41.052498,177.083237, ,61,21,-99,0,1,715,0,28,92,0,58,0, ,0.15289,21,20,6389884,0,66141,0,12301,489999,1,1,000000,0,0,0,000000, ,0.12422,9,0,12041299,92,434419,10,14674,145,100, ,
82,1010,9,0010100000107XX,3da5,0,1,41.259331,176.952164, ,61,21,-99,0,1,715,0,28,92,0,0,0, ,0.15289,21,20,6390380,0,66146,0,12302,490057,1,1,000000,0,0,0,000000, ,0.12422,9,0,12041299,0,434419,0,14674,145,100, ,
83,1010,11,0010100000107XX,3da5,0,1,41.218082,176.952164, ,61,21,-99,0,1,715,0,28,92,0,0,0, ,0.15289,21,20,6390380,0,66146,0,12302,490057,1,1,000000,0,0,0,000000, ,0.12422,9,0,12041299,0,434419,0,14674,145,100, ,
84,1010,13,0010100000107XX,3da5,0,1,41.176872,176.952164, ,61,21,-99,0,1,720,0,28,0,0,0,0, ,0.15289,21,20,6390380,0,66146,0,12302,490057,1,1,000000,0,0,0,000000, ,0.12422,9,0,12041391,0,434419,0,14674,160,100, ,
85,1010,15,0010100000107XX,3da5,0,1,41.383705,176.863678, ,61,21,-99,0,1,720,0,28,0,0,0,0, ,0.15289,21,20,6390876,0,66151,0,12303,490060,1,1,000000,0,0,0,000000, ,0.12422,9,0,12041391,0,434419,0,14674,160,100, ,
86,1010,17,0010100000107XX,3da5,0,1,41.342331,176.897339, ,61,21,-99,0,1,720,0,28,842,0,0,0, ,0.15289,21,20,6390876,0,66151,0,12303,490060,1,1,000000,0,0,0,000000, ,0.12422,9,0,12041391,421,434439,10,14674,160,100, ,
88,1011,0,0010100000107XX,3da5,0,1,41.321659,176.897339, ,61,21,-99,0,1,720,0,28,842,0,0,0, ,0.15289,21,20,6390876,0,66151,0,12303,490060,1,1,000000,0,0,0,000000, ,0.12422,9,0,12041391,421,434439,10,14674,160,100, ,
89,1011,2,0010100000107XX,3da5,0,1,41.280346,176.897339, ,61,21,-99,0,1,720,0,28,842,0,0,0, ,0.15289,21,20,6390876,0,66151,0,12303,490060,1,1,000000,0,0,0,000000, ,0.12422,9,0,12041391,421,434439,10,14674,160,100, ,
90,1011,3,0010100000107XX,3da5,0,1,41.259705,176.897339, ,61,21,-99,0,1,720,0,28,842,0,0,0, ,0.15289,21,20,6390876,0,66151,0,12303,490060,1,1,000000,0,0,0,000000, ,0.12422,9,0,12041391,421,434439,10,14674,160,100, ,
91,1011,6,0010100000107XX,3da5,0,1,41.197842,176.976868, ,61,21,-99,0,1,715,0,28,92,0,0,0, ,0.15289,21,20,6390876,0,66151,0,12303,490060,1,1,000000,0,0,0,000000, ,0.12422,9,0,12042233,0,434449,0,14675,155,100, ,
92,1011,8,0010100000107XX,3da5,0,1,41.177242,176.888382, ,61,21,-99,0,1,715,0,28,92,0,0,0, ,0.15289,21,20,6390876,0,66151,0,12303,490060,1,1,000000,0,0,0,000000, ,0.12422,9,0,12042233,0,434449,0,14675,155,100, ,
93,1011,10,0010100000107XX,3da5,0,1,41.156654,176.888382, ,61,21,-99,0,1,715,0,28,92,0,0,0, ,0.15289,21,20,6390876,0,66151,0,12303,490060,1,1,000000,0,0,0,000000, ,0.12422,9,0,12042233,0,434449,0,14675,155,100, ,
94,1011,12,0010100000107XX,3da5,0,1,41.115505,176.888382, ,61,21,-99,0,1,715,0,28,92,0,0,0, ,0.15289,21,20,6390876,0,66151,0,12303,490060,1,1,000000,0,0,0,000000, ,0.12422,9,0,12042233,0,434449,0,14675,155,100, ,
95,1011,14,0010100000107XX,3da5,0,1,41.074398,176.888382, ,61,21,-99,0,1,720,0,28,0,0,0,0, ,0.15289,21,20,6390876,0,66151,0,12303,490060,1,1,000000,0,0,0,000000, ,0.12422,9,0,12042325,0,434449,0,14675,160,100, ,
96,1011,16,0010100000107XX,3da5,0,1,41.033333,176.711517, ,61,21,-99,0,1,720,0,28,421,0,0,0, ,0.15289,21,20,6390876,0,66151,0,12303,490060,1,1,000000,0,0,0,000000, ,0.12422,9,0,12042325,421,434459,10,14675,160,100, ,
97,1011,19,0010100000107XX,3da5,0,1,41.012814,176.833664, ,61,21,-99,0,1,720,0,28,842,0,0,0, ,0.15289,21,20,6390876,0,66151,0,12303,490060,1,1,000000,0,0,0,000000, ,0.12422,9,0,12042325,421,434469,10,14675,160,100, ,
98,1012,1,0010100000107XX,3da5,0,1,40.971809,176.833664, ,61,21,-99,0,1,720,0,28,842,0,0,0, ,0.15289,21,20,6390876,0,66151,0,12303,490060,1,1,000000,0,0,0,000000, ,0.12422,9,0,12042325,421,434469,10,14675,160,100, ,
99,1012,3,0010100000107XX,3da5,0,1,40.930843,176.833664, ,61,21,-99,0,1,720,0,28,842,0,0,0, ,0.15289,21,20,6390876,0,66151,0,12303,490060,1,1,000000,0,0,0,000000, ,0.12422,9,0,12042325,421,434469,10,14675,160,100, ,
100,1012,4,0010100000107XX,3da5,0,1,40.910378,176.833664, ,61,21,-99,0,1,710,0,28,421,0,0,0, ,0.15289,21,20,6390876,0,66151,0,12303,490060,1,1,000000,0,0,0,000000, ,0.12422,9,0,12042746,421,434469,10,14676,145,100, ,
101,1012,5,0010100000107XX,3da5,0,1,40.889923,176.955750, ,61,21,-99,0,1,704,0,28,92,0,58,0, ,0.15289,21,20,6391372,496,66156,5,12304,490118,1,1,000000,0,0,0,000000, ,0.12422,9,0,12043167,92,434479,10,14676,135,100, ,
102,1012,7,0010100000107XX,3da5,0,1,41.344917,176.824814, ,61,21,-99,0,1,704,0,28,92,0,0,0, ,0.15289,21,20,6391868,0,66161,0,12305,490121,1,1,000000,0,0,0,000000, ,0.12422,9,0,12043167,0,434479,0,14676,135,100, ,
